Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,1.login,20,0,570.0,573.0275282006914,472.70406399911735,657.0244719987386,181.0,2.25866549954072,0.0,580,590,620,620,660,660,660,660,660,660,660
GET,2.course_list,16,0,37,53.605689937285206,30.14975000405684,188.56569699710235,439.0,1.8069323996325761,0.0,38,58,63,63,68,190,190,190,190,190,190
GET,3.quiz_list,14,0,42,42.85846878597762,38.0688600052963,47.51219199533807,119.0,1.5810658496785042,0.0,43,45,45,46,47,48,48,48,48,48,48
GET,4.quiz_info,12,0,93,112.57306241653471,74.97737900121137,220.71734099881724,3524.75,1.355199299724432,0.0,95,100,110,110,220,220,220,220,220,220,220
GET,5.quiz_download,10,0,31,35.29977049911395,27.704430001904257,55.73017899587285,4311.0,1.12933274977036,0.0,33,33,33,53,56,56,56,56,56,56,56
GET,6.quiz_authenticate,8,0,36,36.494501750894415,34.2989819982904,38.42229099973338,53.0,0.9034661998162881,0.0,37,38,38,38,38,38,38,38,38,38,38
POST,7.quiz_submit,4,0,240.0,244.64024624830927,238.00236599345226,250.31220399978338,63.0,0.45173309990814403,0.0,250,250,250,250,250,250,250,250,250,250,250
,Aggregated,84,0,56,189.19823355957175,27.704430001904257,657.0244719987386,1171.345238095238,9.486395098071025,0.0,58,100,250,490,590,620,660,660,660,660,660
