21.0
21.0
19.0
23.0
23.0
24.0
24.0
23.0
25.0
27.0
24.0
22.0
21.0
23.0
22.0
25.0
25.0
26.0
23.0
23.0
23.0
20.0
26.0
26.0
25.0
24.0
27.0
22.0
26.0
24.0
22.0
249.0
21.0
26.0
25.0
25.0
26.0
26.0
28.0
29.0
25.0
25.0
28.0
27.0
28.0
28.0
29.0
30.0
30.0
31.0
33.0
34.0
33.0
34.0
23.0
24.0
21.0
22.0
23.0
238.0
26.0
4548.0
4554.0
4101.0
4113.0
4114.0
4119.0
3934.0
2232.0
555.0
25.0
23.0
26.0
27.0
25.0
27.0
27.0
27.0
30.0
29.0
29.0
28.0
20.0
24.0
19.0
17.0
21.0
23.0
24.0
26.0
28.0
21.0
23.0
27.0
21.0
18.0
22.0
22.0
25.0
23.0
26.0
21.0
22.0
22.0
25.0
20.0
21.0
22.0
19.0
