1155.0
990.0
1469.0
1741.0
2233.0
2190.0
1839.0
1927.0
2116.0
2063.0
2192.0
2198.0
2231.0
2240.0
2640.0
2510.0
2593.0
2401.0
2569.0
2689.0
2451.0
2796.0
2735.0
2731.0
3420.0
5616.0
5623.0
5704.0
5417.0
5880.0
6235.0
6441.0
6472.0
6894.0
5360.0
5557.0
5825.0
3651.0
3661.0
2827.0
2251.0
2276.0
2510.0
3497.0
3982.0
4011.9999999999995
4233.0
4274.0
4366.0
4588.0
4658.0
4818.0
4487.0
5625.0
5527.0
5464.0
5508.0
6277.0
4984.0
5119.0
4245.0
4272.0
4309.0
3040.0
3063.0
3336.0
4013.0
4487.0
4476.0
5525.0
5875.0
6513.0
6564.0
6256.0
6449.0
6552.0
2913.0
2892.0
2312.0
1796.0
1229.0
5816.0
1669.0
6516.0
2923.0
