438.0
522.0
487.0
609.0
501.0
703.0
1033.0
497.0
512.0
499.0
498.0
509.0
490.0
499.0
549.0
490.0
676.0
507.0
493.0
506.0
525.0
507.0
574.0
494.0
515.0
523.0
543.0
535.0
535.0
504.0
523.0
441.0
498.0
517.0
523.0
527.0
528.0
558.0
526.0
509.0
530.0
526.0
511.0
510.0
511.0
507.0
571.0
563.0
480.0
507.0
520.0
516.0
508.0
521.0
528.0
558.0
465.0
505.0
484.0
492.0
649.0
458.0
520.0
521.0
698.0
700.0
561.0
560.0
565.0
576.0
574.0
581.0
643.0
583.0
574.0
863.0
869.0
871.0
759.0
758.0
920.0
766.0
763.0
774.0
780.0
789.0
798.0
889.0
