32.0
42.0
30.0
34.0
31.0
36.0
29.0
32.0
31.0
32.0
27.0
3245.0
30.0
30.0
31.0
33.0
35.0
36.0
33.0
29.0
32.0
30.0
25.0
32.0
29.0
30.0
32.0
28.0
34.0
3145.0
34.0
29.0
30.0
32.0
30.0
58.0
29.0
31.0
29.0
29.0
28.0
30.0
31.0
26.0
32.0
32.0
28.0
30.0
24.0
29.0
27.0
31.0
28.0
32.0
29.0
34.0
33.0
30.0
33.0
32.0
29.0
31.0
33.0
29.0
32.0
33.0
28.0
32.0
28.0
32.0
32.0
35.0
32.0
32.0
32.0
29.0
30.0
30.0
36.0
34.0
30.0
29.0
30.0
31.0
31.0
28.0
28.0
31.0
32.0
33.0
33.0
30.0
36.0
28.0
37.0
28.0
