27.0
27.0
24.0
26.0
26.0
27.0
26.0
28.0
25.0
25.0
23.0
22.0
23.0
29.0
25.0
31.0
23.0
26.0
24.0
31.0
21.0
22.0
25.0
30.0
24.0
29.0
28.0
28.0
26.0
21.0
24.0
25.0
21.0
26.0
23.0
24.0
25.0
26.0
29.0
27.0
28.0
24.0
24.0
28.0
28.0
29.0
25.0
24.0
25.0
22.0
23.0
23.0
27.0
27.0
102.0
103.0
92.0
97.0
27.0
27.0
33.0
24.0
31.0
31.0
36.0
20.0
22.0
22.0
24.0
39.0
43.0
57.0
25.0
26.0
48.0
50.0
70.0
32.0
531.0
593.0
591.0
592.0
416.0
412.0
28.0
24.0
21.0
22.0
638.0
636.0
104.0
105.0
114.0
107.0
110.0
