Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,1.login,110,0,620.0,676.0634709546139,421.29289800141123,1083.7940820019867,181.0,3.780740081584611,0.0,620,730,860,890,930,1000,1100,1100,1100,1100,1100
GET,2.course_list,95,0,39,75.14015454730007,28.00940799716045,388.81358499929775,460.0,3.265184615913982,0.0,39,49,84,89,190,240,380,390,390,390,390
GET,3.quiz_list,94,0,150.0,183.89686207426186,60.215364999749,538.1000269990182,225.0,3.23081425153594,0.0,150,200,220,230,380,410,530,540,540,540,540
GET,4.quiz_info,75,0,1300.0,1360.83296590669,921.979642000224,2105.8951369996066,3524.6666666666665,2.577777328353144,0.0,1300,1400,1500,1600,1900,2100,2100,2100,2100,2100,2100
GET,5.quiz_download,69,0,58,77.24764711594511,22.718629999872064,251.47919300070498,4311.0,2.371555142084892,0.0,58,91,96,110,170,190,240,250,250,250,250
GET,6.quiz_authenticate,67,0,140.0,222.4008387166754,60.39418400177965,630.0372500008962,185.0,2.3028144133288087,0.0,140,220,310,370,550,570,580,630,630,630,630
POST,7.quiz_submit,58,0,1100.0,1157.4357523275403,932.4830119985563,1884.399423001014,62.0,1.9934811339264313,0.0,1100,1200,1200,1200,1600,1700,1800,1900,1900,1900,1900
,Aggregated,568,0,260.0,507.4230483186587,22.718629999872064,2105.8951369996066,1166.4788732394366,19.52236696672781,0.0,260,600,930,1000,1200,1400,1800,2000,2100,2100,2100
