Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,1.login,312,0,810.0,837.7981961152494,424.33773100128747,1372.9338029988867,181.0,5.52941583498003,0.0,810,870,930,990,1200,1300,1300,1400,1400,1400,1400
GET,2.course_list,312,0,54,88.68411279810319,28.377624999848194,504.44058400171343,439.0,5.52941583498003,0.0,54,73,110,130,190,240,350,410,500,500,500
GET,3.quiz_list,312,0,50,80.15147354796845,33.507224998174934,418.2716409995919,119.0,5.52941583498003,0.0,50,65,75,88,190,250,290,310,420,420,420
GET,4.quiz_info,312,0,160.0,192.4442060353846,85.74639300059061,641.7558120010654,3525.00641025641,5.52941583498003,0.0,170,220,250,260,310,370,600,600,640,640,640
GET,5.quiz_download,312,0,52,92.06876358646882,23.667933000979247,442.3453400013386,4311.0,5.52941583498003,0.0,53,100,140,170,200,260,310,440,440,440,440
GET,6.quiz_authenticate,312,0,47,77.0018430128356,26.685061002353905,407.2728930004814,53.0,5.52941583498003,0.0,47,72,98,110,180,200,250,260,410,410,410
POST,7.quiz_submit,312,0,350.0,372.103373990355,210.04388899746118,695.6249520007987,63.0,5.52941583498003,0.0,350,380,420,430,530,650,670,680,700,700,700
,Aggregated,2184,0,120.0,248.6074241551946,23.667933000979247,1372.9338029988867,1241.5723443223444,38.70591084486021,0.0,120,240,330,390,700,860,1200,1300,1400,1400,1400
