Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,1.login,8,0,530.0,571.597461750116,493.2506500008458,816.0643169976538,181.0,2.092479362802901,0.0,560,560,580,580,820,820,820,820,820,820,820
GET,2.course_list,6,0,37,37.52796683450773,34.35887500017998,40.42721400037408,460.0,1.5693595221021757,0.0,37,37,39,39,40,40,40,40,40,40,40
GET,3.quiz_list,4,0,58,58.40016674937942,54.440945998067036,60.951344999921275,336.0,1.0462396814014505,0.0,60,60,61,61,61,61,61,61,61,61,61
,Aggregated,18,0,60,279.5304534447496,34.35887500017998,816.0643169976538,308.44444444444446,4.708078566306527,0.0,61,510,530,560,580,820,820,820,820,820,820
