Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,1.login,18,0,590.0,562.176481999106,445.0789029979205,632.2852609991969,181.0,1.9940951676411383,0.0,590,590,600,600,630,630,630,630,630,630,630
GET,2.course_list,16,0,43,73.51669268632577,35.780567002802854,199.12283399753505,439.0,1.7725290379032341,0.0,66,83,110,110,120,200,200,200,200,200,200
GET,3.quiz_list,14,0,47,52.03606235694939,37.82204299932346,83.70462599850725,119.0,1.5509629081653298,0.0,49,51,52,55,80,84,84,84,84,84,84
GET,4.quiz_info,12,0,120.0,137.55646174983363,88.73887800291413,244.75422099931166,3524.75,1.3293967784274257,0.0,120,120,210,210,210,240,240,240,240,240,240
GET,5.quiz_download,8,0,33,53.627604874691315,30.351028999575647,123.06859399905079,4311.0,0.8862645189516171,0.0,33,36,110,110,120,120,120,120,120,120,120
GET,6.quiz_authenticate,6,0,40,70.90747166754834,34.98844700152404,137.1176690008724,53.0,0.6646983892137128,0.0,40,40,140,140,140,140,140,140,140,140,140
POST,7.quiz_submit,4,0,250.0,346.54691599916987,244.02979200021946,448.03130400032387,63.0,0.44313225947580853,0.0,450,450,450,450,450,450,450,450,450,450,450
,Aggregated,78,0,100.0,204.04204494820405,30.351028999575647,632.2852609991969,1144.9102564102564,8.641079059778265,0.0,110,140,450,480,590,600,630,630,630,630,630
