Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,1.login,100,0,2800.0,3217.0576162399807,1083.3384199995635,6050.032338000165,181.0,3.1669243035366788,0.0,3100,3800,4800,4800,5400,5700,5800,6100,6100,6100,6100
GET,2.course_list,100,0,2700.0,3114.1985467200184,895.4483730003631,5705.162855999333,13.0,3.1669243035366788,0.0,3100,3800,4400,4500,5100,5400,5400,5700,5700,5700,5700
GET,3.quiz_list,100,0,2700.0,2923.031489159985,1523.3277590004946,5830.327603999649,1117.0,3.1669243035366788,0.0,2700,3400,3700,3800,4700,5700,5800,5800,5800,5800,5800
GET,4.quiz_info,100,0,4000.0,3918.5687274800234,1633.7556030002816,6045.984354999746,1146.0,3.1669243035366788,0.0,4000,4800,5200,5500,5700,5900,6000,6000,6000,6000,6000
GET,5.quiz_download,100,0,2700.0,2774.0841330099934,85.40847399945051,5561.627200999283,1396.0,3.1669243035366788,0.0,2800,3800,4200,4500,5100,5400,5500,5600,5600,5600,5600
GET,6.quiz_authenticate,100,0,1000.0,2025.9121223499917,98.19299099945056,5733.948095999949,185.0,3.1669243035366788,0.0,1400,3100,3900,4000,5100,5700,5700,5700,5700,5700,5700
POST,7.quiz_submit,100,0,160.0,1081.682178090022,66.04632200014748,5525.077964000047,62.0,3.1669243035366788,0.0,160,250,1600,3500,4000,5300,5400,5500,5500,5500,5500
,Aggregated,700,0,2600.0,2722.076401864286,66.04632200014748,6050.032338000165,585.7142857142857,22.16847012475675,0.0,2600,3700,4000,4400,5200,5600,5800,5900,6100,6100,6100
