Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,1.login,30,0,1000.0,1012.7452762333633,873.9375739996831,1148.946082999828,181.0,1.7175199962534515,0.0,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,2.course_list,30,0,85,101.64562273330375,62.74402500002907,242.1645369995531,13.0,1.7175199962534515,0.0,85,99,110,140,160,190,240,240,240,240,240
GET,3.quiz_list,30,0,190.0,220.11798216672105,148.61180800016882,393.99266700002045,894.0,1.7175199962534515,0.0,200,200,220,320,380,380,390,390,390,390,390
GET,4.quiz_info,30,0,360.0,409.0461454999665,255.51200300014898,737.3813109998082,1146.0,1.7175199962534515,0.0,370,390,440,550,600,620,740,740,740,740,740
GET,5.quiz_download,30,0,87,101.71177256655331,61.787976999767125,246.49420799960353,1396.0,1.7175199962534515,0.0,90,100,100,110,170,170,250,250,250,250,250
GET,6.quiz_authenticate,30,0,140.0,166.80113063330282,92.95806400041329,357.3770399998466,185.0,1.7175199962534515,0.0,150,190,210,210,260,320,360,360,360,360,360
POST,7.quiz_submit,30,0,96,101.14897633338842,67.49756699991849,200.6672220004475,62.0,1.7175199962534515,0.0,96,100,110,130,130,130,200,200,200,200,200
,Aggregated,210,0,160.0,301.8881294523713,61.787976999767125,1148.946082999828,553.8571428571429,12.022639973774162,0.0,160,230,360,390,980,1000,1100,1100,1100,1100,1100
