Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,1.login,320,0,880.0,930.3413195935036,455.51313900068635,1891.1209630023222,181.0,6.649796152453582,0.0,890,970,1100,1200,1400,1500,1500,1600,1900,1900,1900
GET,2.course_list,320,0,77,114.86867262165106,28.89727400179254,366.66368399892235,439.0,6.649796152453582,0.0,78,120,170,210,260,300,320,350,370,370,370
GET,3.quiz_list,320,0,62,126.76137484058927,28.78857500036247,562.5275329948636,119.0,6.649796152453582,0.0,62,160,180,200,280,420,520,540,560,560,560
GET,4.quiz_info,320,0,190.0,215.79951106900808,87.18078899983084,765.1526999979978,3524.99375,6.649796152453582,0.0,190,230,250,300,340,410,750,760,770,770,770
GET,5.quiz_download,320,0,44,83.10532103760124,21.2725590026821,464.9014829992666,4311.0,6.649796152453582,0.0,44,69,90,130,220,270,290,290,460,460,460
GET,6.quiz_authenticate,320,0,48,117.006226118815,27.30098900065059,757.5245609987178,53.0,6.649796152453582,0.0,48,110,140,170,270,450,550,560,760,760,760
POST,7.quiz_submit,320,0,330.0,369.8796837719101,221.2345239968272,986.762610002188,63.0,6.649796152453582,0.0,330,390,420,440,560,610,780,790,990,990,990
,Aggregated,2240,0,170.0,279.68030129329753,21.2725590026821,1891.1209630023222,1241.5705357142858,46.54857306717507,0.0,170,260,340,430,750,970,1300,1500,1900,1900,1900
